agricultural marketing,कृषी विकरीकरण, शेतकी वेपारपेठकारी, शेतकी बाजारणी.,,,,,,,
agricultural output,कृषी उत्पादन, शेतकी उत्पादन, कृषी उत्पन्न, शेतकी उत्पन्न.,,,,,,
agriculture,कृषी स्त्री, शेतकामत अ, शेतकी वावर.,,,,,,,
agro-climatic region,कृषी हवामान वाठार, कृषी हवामान प्रदेश.,,,,,,,,
agro-implements,शेतकी आवतां, कृषी अवजारां.,,,,,,,,
agro-industries,कृषी उद्देग.,,,,,,,,,
aid,आधार पू, मजत स्त्री, मदत स्त्री, अनुदान अ.,,,,,,
"aided (as a ""school"")",अनुदानीत (शाळा बी).,,,,,,,,,
"aim, vt",लक्ष्य अः उद्देश पू, ध्येय अ नेम धरप, लक्ष्य दवरप.,,,,,,,
air base,हवाई तळ, हवाई थांबो.,,,,,,,,
airconditioned sleeper class,वातानुकुलीत शयन कक्ष.,,,,,,,,,
airconditioning,वातानुकुलन अ.,,,,,,,,,
aircraft,हवाई यान.,,,,,,,,,
aircrew,हवाई कर्मचारीवर्ग, हवाई परिचारक वर्ग, विमान कर्मी.,,,,,,,
air field,हवाई क्षेत्र.,,,,,,,,,
air force,वायुदळ अ, वायुसेना स्त्री.,,,,,,,,
air freight,हवाई माल, हवाई मालभाडें.,,,,,,,,
air hostess,हवाई परिचारिका, एअर होस्टिस.,,,,,,,,
air mail,हवाई डाक.,,,,,,,,,
airport,विमानतळ पु.,,,,,,,,,
air route,हवाई मार्ग.,,,,,,,,,
air strip,हवाई पट्टी.,,,,,,,,,
air traffic,हवाई येरादारी.,,,,,,,,,
air worthiness,उड्डाण तांक, उड्डाण क्षमताय.,,,,,,,,
"alarm,, vt",इशारत स्त्री, शिटकावणी स्त्री, गजर पू, अलार्म स्त्री, संकट सुचना संकट संकेतक, संकट सुचक शिटकावप, कलकलावप.,,,
alcohol,मद्य अ, सोरो पू, आल्कोहॉल अः आल्कोल अ.,,,,,,,
alderman »,नगरपालक पु /स्त्री.,,,,,,,,,
alertness,शिटूकसाण स्त्री.,,,,,,,,,
alias,ऊर्फ, उपमानीत.,,,,,,,,
"alien,",परकी, परदेशी, पैसावीत परदेशी पृ /स्त्री, परग्रहवासी पु /स्त्री.,,,,,,
alienable,पैसावणीय, परकीकरणक्षम.,,,,,,,,
alienation,परात्मताय स्त्री, परात्मभाव पू, पयसावणी स्त्री, परकीकरण अ.,,,,,,
alignment,पंक्ती स्वणूक, वळ-आंखणी स्त्री, रेखांखणी स्त्री.,,,,,,,
allegation,दोशारोप पू, दोशारोपण अ.,,,,,,,,
alleged,कथीत.,,,,,,,,,
allegiance,निश्ठा स्त्री.,,,,,,,,,
alliance,गटबंधन अ, गटबांदणी स्त्री, परस्पर संबंद.,,,,,,,
allied,संबंदीत.,,,,,,,,,
allied services,संबंदीत सेवा.,,,,,,,,,
all inclusive cost,सर्वसमावेशक मोल.,,,,,,,,,
All India Service,अखिल भारतीय सेवा.,,,,,,,,,
allocation,राखून दवरणी, नियतन अ.,,,,,,,,
allocation of business,कामकाज वांटणी.,,,,,,,,,
allotment,वांटणी स्त्री, नियतन अ.,,,,,,,,
allotment letter,वांटणीपत्र अ, नियतन पत्र.,,,,,,,,
allotment of fund,निधीवांटणी, निधी नियतन, निधी विभागणी.,,,,,,,
allotment order,विभागणी आदेश, वांटणी आदेश.,,,,,,,,
allottee,वांटणी धारक, वांटणी प्रापक.,,,,,,,,
allow vt,अनुमती दिवप, मेकळीक दिवप, परवानगी दिवप, मान्यताय दिवप.,,,,,,
allowable,अनुमती योग्य, परवानगे योग्य, मंजुरी योग्य, अनुमतीय.,,,,,,
allowable expenses,अनुमती योग्य खर्च, अनुमतीय खर्च, परवानगे योग्य खर्च, मंजुरी योग्य खर्च.,,,,,,
allow an appeal,अपील मान्य करप.,,,,,,,,,
allowance,भत्तो पु: सूट स्त्री.,,,,,,,,,
allowed time,म मंजूर वेळ, अनुमतीत वेळ.,,,,,,,,
all rights reserved,सगळे हक्‍क सुवादीन, सर्वाधिकार राखीव, सर्वाधिकार आरक्षीत.,,,,,,,
all-risks policy,सर्वजोखीम विमो.,,,,,,,,,
alphabetical indexing,वर्णानुसार सुचीकरण, वर्णाक्षरी सुचीकरण.,,,,,,,,
alphabetical slip,वर्णाक्षरी चिटारो.,,,,,,,,,
alphabetic order,वर्णाक्षर क्रम.,,,,,,,,,
alteration,बदल पू, फेरफार पु.,,,,,,,,
altercation,झगडें अ, किजील अ, उतरा-उतर अः वादंग अ.,,,,,,,
"alternate, vi",पर्यायी, एकांतरीत (गणीत), आलट्पालटुपी आलट्पालट्वप, एकांतरीत जावप.,,,,,,
alternation ranking,आलट्ुपालट्पी क्रमण, एकांतर श्रेणीयन.,,,,,,,,
"alternative,",पर्यायी, विकल्पक, आलदट्पालट्रपी विकल्प पृ पर्याय पु आलदट्पालटणी स्त्री.,,,,,,,
alternative employment,पर्यायी रोजगार, विकल्पीक रोजगार.,,,,,,,,
alternatively adv,पर्यायान, विकल्पानुसार, आल्ट्पालटून.,,,,,,,
amalgamate vt,एकजीव करप, सम्मिलीत करप.,,,,,,,,
amalgamation,एकजिवीकरण अ, सम्मिलन अ, एकत्रीकरण अ.,,,,,,,
amalgamation of units,एकक सम्मिलन, एकक एकत्रीकरण.,,,,,,,,
amateur,हौशी पु /स्त्री, अवेवसायीक पृ /स्त्री.,,,,,,,,
ambiguous,संदिग्ध, ट्रयर्थी, दुवार्थी, भोवार्थी.,,,,,,
amend vt, म म  दुरस्तावप, सुधारणा करप.,,,,,,,,
amended award,दुरुस्त पुरस्कार, सुधारीत पुरस्कार.,,,,,,,,
amended draft,सुधारीत मसुदो, दुरुस्त मसुदो.,,,,,,,,
amendment »,दुरुस्ती स्त्री, सुधारणा स्त्री.,,,,,,,,
amenity,सुखसुविधा स्त्री.,,,,,,,,,
amenity stores,सुखसुविधा भांडार.,,,,,,,,,
amicable,इश्टागतीय, इश्टागतपूर्ण, मैत्रीपूर्ण.,,,,,,,
ammunition,दारुगुळो पू, झुजा-सामुग्री स्त्री.,,,,,,,,
amnesty,सरमाफी स्त्री, सर्वमाफी स्त्री.,,,,,,,,
amortization of debt,रीण मेकळीक, रीण मुक्‍ती.,,,,,,,,
amount,रक्‍कम स्त्री, रकम स्त्री, प्रमाण अ.,,,,,,,
